"id_componente";"codigo";"nome";"ch_total";"equivalencia";"pre_requisito";"co_requisito"
"58935";"RMN0016";"FISIOLOGIA RENAL (FUNDAMENTOS FÍSICOS, CELULARES E MOLECULARES)";"2";"";"";""
"58936";"ENF3018";"SEMINÁRIO DE TESE III";"0";"";"";""
"58937";"ENF3019";"SEMINÁRIO DE TESE IV";"0";"";"";""
"58938";"ENF3020";"SEMINÁRIO DE TESE V";"0";"";"";""
"58939";"ENF3021";"SEMINÁRIO DE TESE VI";"0";"";"";""
"58975";"004";"FISICA";"72";"";"";""
"58976";"029";"GEOGRAFIA";"72";"";"";""
"58977";"082";"PROCESSAMENTO DE FRUTAS E HORTALICAS";"80";"";"";""
"58978";"032";"EDUCACAO FISICA";"72";"";"";""
"58979";"016";"BIOLOGIA";"108";"";"";""
"58980";"003";"MATEMATICA";"144";"";"";""
"58981";"017";"QUIMICA";"108";"( EAJ0829 ) ";"";""
"58982";"030";"HISTÓRIA";"72";"";"";""
"58983";"002";"LINGUA INGLESA";"72";"";"";""
"58984";"018";"GEOGRAFIA";"72";"";"";""
"58985";"019";"HISTORIA";"72";"";"";""
"58986";"009";"EDUCACAO FISICA";"72";"";"";""
"58987";"006";"QUIMICA";"72";"";"";""
"58988";"011";"ORIENTACAO EDUCACIONAL";"36";"";"";""
"58989";"098";"MATERIAS PRIMAS DE ORIGEM VEGETAL";"80";"";"";""
"58990";"028";"QUIMICA";"72";"";"";""
"58991";"024";"LINGUA INGLESA";"72";"";"";""
"58992";"012";"LINGUA PORTUGUESA";"108";"";"";""
"58993";"020";"EDUCACAO FISICA";"72";"";"";""
"58994";"015";"FISICA";"72";"";"";""
"58995";"021";"ORIENTACAO EDUCACIONAL";"36";"";"";""
"58996";"013";"LINGUA INGLESA";"72";"";"";""
"58997";"008";"HISTORIA";"72";"";"";""
"58998";"007";"GEOGRAFIA";"108";"";"";""
"58999";"001";"LINGUA PORTUGUESA";"108";"";"";""
"59000";"031";"FILOSOFIA";"72";"";"";""
"59001";"097";"MATERIAS PRIMAS DE ORIGEM ANIMAL";"80";"";"";""
"59002";"022";"SOCIOLOGIA";"72";"";"";""
"59003";"010";"EDUCACAO ARTISTICA";"36";"";"";""
"59004";"005";"BIOLOGIA";"108";"";"";""
"59005";"014";"MATEMATICA";"108";"";"";""
"59006";"025";"MATEMATICA";"108";"";"";""
"59007";"026";"FISICA";"108";"";"";""
"59008";"023";"LINGUA PORTUGUESA";"144";"";"";""
"59009";"027";"BIOLOGIA";"108";"";"";""
"59011";"PEC1221";"MÉTODOS EXPERIMENTAIS EM MATERIAIS CIMENTÍCIOS";"45";"";"";""
"59012";"PEC1403";"INTRODUÇÃO À MECÂNICA DOS SOLOS NÃO SATURADOS";"45";"";"";""
"59013";"PEC1222";"MERCADO DA CONSTRUÇÃO CIVIL E DINÂMICA IMOBILIÁRIA";"45";"";"";""
"59014";"PEC1010";"SEMINÁRIOS EM ENGENHARIA CIVIL";"45";"";"";""
"59015";"DEF1945";"FISIOLOGIA NEUROMUSCULAR E METABOLISMO ENERGÉTICO";"20";"";"";""
"59016";"DEF1946";"BASES CELULARES E MOLECULARES DA HIPERTROFIA MUSCULAR";"20";"";"";""
"59017";"DEF1947";"PRINCÍPIOS DO TREINAMENTO E PERIODIZAÇÃO APLICADO AO TREINAMENTO DE FORÇA";"20";"";"";""
"59018";"DEF1948";"NUTRIÇÃO ESPORTIVA APLICADA AO TREINAMENTO DE FORÇA";"20";"";"";""
"59019";"DEF1949";"TREINAMENTO RESISTIDO NA INFÂNCIA E ADOLESCÊNCIA: RISCOS, BENEFÍCIOS E PRESCRIÇÃO";"20";"";"";""
"59020";"PGA0041";"ESTAGIO A DOCENCIA I";"0";"";"";""
"59021";"PGA0042";"ESTAGIO A DOCENCIA II";"0";"";"";""
"59022";"PGA0043";"SEMINÁRIO DE DISSERTAÇÃO";"0";"";"";""
"59024";"MEC1429";"ESTAGIO A DOCENCIA I";"0";"";"";""
"59025";"MEC1430";"ESTAGIO A DOCENCIA II";"0";"";"";""
"59026";"PEC0008";"ESTAGIO A DOCENCIA";"0";"";"";""
"59027";"PEQ5093";"ESTAGIO A DOCENCIA DE DOUTORADO I";"0";"";"";""
"59028";"PEQ5094";"ESTAGIO A DOCENCIA DE DOUTORADO II";"0";"";"";""
"59029";"PEQ5095";"ESTÁGIO DOCENTE DE MESTRADO EM ENGENHARIA QUÍMICA";"0";"";"";""
"59030";"CAR0005";"AMBULATÓRIO INTERPROFISSIONAL DE INSUFICIÊNCIA CARDÍACA";"264";"";"";""
"59031";"BPA0024";"ESTÁGIO A DOCÊNCIA I";"0";"";"";""
"59032";"BPA0025";"ESTÁGIO A DOCÊNCIA II";"0";"";"";""
"59034";"TAD0047";"METODOLOGIA CIENTÍFICA";"36";"";"";""
"59035";"TAD0048";"MANEJO E CONSERVAÇÃO DO SOLO NO SEMIÁRIDO";"36";"";"";""
"59036";"TAD0049";"AVALIAÇÃO FÍSICO-QUÍMICA DA ÁGUA E SUAS APLICAÇÕES NO SEMIÁRIDO BRASILEIRO.";"36";"";"";""
"59037";"TAD0050";"TECNOLOGIAS ALIMENTARES APLICADAS A SISTEMAS PRODUTIVOS COM RUMINANTES NO SEMIÁRIDO B";"24";"";"";""
"59038";"TAD0051";"UTILIZAÇÃO DE MICROCOMPUTADORES PARA FORMULAÇÃO DE RAÇÕES.";"36";"";"";""
"59039";"TAD0052";"TÓPICOS ESPECIAIS EM CAPRINOVINOCULTURA";"24";"";"";""
"59040";"TAD0053";"TECNOLOGIAS DA REPRODUÇÃO APLICADAS AO SEMIÁRIDO BRASILEIRO";"24";"";"";""
"59041";"TAD0054";"USO DE RECURSOS GENÉTICO ANIMAL DO SEMIÁRIDO";"24";"";"";""
"59042";"TAD0055";"TECNOLOGIA AVÍCOLA ALTERNATIVA PARA O SEMIÁRIDO";"24";"";"";""
"59043";"TAD0056";"BIOCLIMATOLOGIA ANIMAL APICADA AO SEMIÁRIDO";"24";"";"";""
"59044";"TAD0057";"SISTEMAS SUSTENTÁVEIS DE PRODUÇÃO DE BOVINOS NO SEMIÁRIDO.";"24";"";"";""
"59045";"TAD0058";"PROCESSAMENTO TECNOLÓGICO DE LEITE, CARNE E PRODUTOS DERIVADOS NO SEMIÁRIDO";"36";"";"";""
"59046";"PPGD0099";"ESTAGIO A DOCENCIA";"0";"";"";""
"59047";"ENF0044";"INTRODUÇÃO À ENFERMAGEM EM GERONTOLOGIA";"60";"";"ENF7007 ";""
"59048";"PPGEL0066";"ESTÁGIO DOCÊNCIA EM LITERATURA COMPARADA I";"0";"";"";""
"59049";"PPGEL0067";"ESTÁGIO DOCÊNCIA EM LITERATURA COMPARADA II";"0";"";"";""
"59050";"PPGEL0068";"ESTÁGIO DOCÊNCIA EM LINGUÍSTICA APLICADA I";"0";"";"";""
"59051";"PPGEL0069";"ESTÁGIO DOCÊNCIA EM LINGUÍSTICA APLICADA II";"0";"";"";""
"59052";"PPGEL0070";"ESTÁGIO DOCÊNCIA EM LINGUÍSTICA TEÓRICA E DESCRITIVA I";"0";"";"";""
"59053";"PPGEL0071";"ESTÁGIO DOCÊNCIA EM LINGUÍSTICA TEÓRICA E DESCRITIVA II";"0";"";"";""
"59054";"PPG1210";"ESCOLA, LITERATURA E LEITORES";"30";"";"";""
"59055";"PPG1211";"FORMAÇÃO DE REPERTÓRIO I";"45";"";"";""
"59056";"PPG1212";"FORMAÇÃO DE REPERTÓRIO II";"45";"";"";""
"59057";"PPG1213";"LEITURA E GÊNEROS LITERÁRIOS";"30";"";"";""
"59058";"PPG1214";"ARGUMENTAÇÃO: ORALIDADE E ESCRITA";"60";"";"";""
"59059";"PPG1215";"MEDIAÇÃO NA AULA DE LITERATURA";"60";"";"";""
"59060";"PPG1216";"LITERATURA NA SALA DE AULA";"60";"";"";""
"59061";"PPG1217";"ELABORAÇÃO DE TCC";"30";"";"";""
"59062";"PPG2288";"TEORIA DO PODER JUDICIÁRIO";"20";"";"";""
"59063";"PPG2289";"HERMENÊUTICA E ARGUMENTAÇÃO JUDICIAL";"24";"";"";""
"59064";"PPG2290";"ÉTICA JURÍDICA";"16";"";"";""
"59065";"PPG2291";"LINGUAGEM JURÍDICA";"16";"";"";""
"59066";"PPGD0101";"REGULAÇÃO ECONOMICA E PROTEÇÃO AOS DIREITOS HUMANOS";"60";"( ( PGD0029 ) ) ";"";""
"59067";"PPGD0102";"PROTEÇÃO CONSTITUCIONAL DOS RECURSOS JUDICIAIS";"60";"";"";""
"59068";"PGD5000";"SEMINARIO JURIDICOS AVANÇADOS EM CONSTITUIÇÃO, REGULAÇÃO E DESENVOLVIMENTO I";"30";"";"";""
"59069";"PGD5001";"SEMINARIOS JURIDICOS AVANÇADOS EM CONSTITUIÇÃO, REGULAÇÃO E DESENVOLVIMENTO II";"30";"";"";""
"59070";"PGD5002";"SEMINARIO JURIDICOS AVANÇADOS EM CONSTITUIÇÃO, REGULAÇÃO E DESENVOLVIMENTO III";"30";"";"";""
"59071";"PGD6000";"SEMINARIO JURIDICOS AVANÇADOS EM PROCESSO E GARANTIA DE DIREITOS NA CONSTITUIÇÃO I";"30";"";"";""
"59072";"PGD6001";"SEMINARIO JURIDICOS AVANÇADOS EM PROCESSO E GARANTIA DE DIREITOS NA CONSTITUIÇÃO II";"30";"";"";""
"59073";"PGD6002";"SEMINARIO JURIDICOS AVANÇADOS EM PROCESSO E GARANTIA DE DIREITOS NA CONSTITUIÇÃO III";"30";"";"";""
"59074";"PGD7000";"SEMINARIO JURIDICOS AVANÇADOS EM DIREITO INTERNACIONAL E CONCRETIZAÇÃO DE DIREITOS I";"30";"";"";""
"59075";"PGD7001";"SEMINARIO JURIDICOS AVANÇADOS EM DIREITO INTERNACIONAL E CONCRETIZAÇÃO DE DIREITOS II";"30";"";"";""
"59076";"PGD7002";"SEMINARIO JURIDICOS AVANÇADOS EM DIREITO INTERNACIONAL E CONCRETIZAÇÃO DE DIREITOS III";"30";"";"";""
"59077";"MUP0001";"LINGUAGEM E ESTRUTURAÇÃO MUSICAL";"45";"";"";""
"59078";"MUP0002";"PERCEPÇÃO MUSICAL";"45";"";"";""
"59079";"MUP0003";"RECITAL I";"40";"";"";""
"59081";"MUP0005";"MÚSICA POPULAR BRASILEIRA - MPB";"45";"";"";""
"59082";"MUP0006";"HISTÓRIA DA MÚSICA";"45";"";"";""
"59083";"MUP0007";"NOÇÕES DE EMPREENDEDORISMO";"45";"";"";""
"59084";"MUP0008";"RECITAL II";"40";"";"";""
"59085";"MUP0009";"RECITAL III";"40";"";"";""
"59086";"MUP0010";"RECITAL IV";"40";"";"";""
"59090";"EEC6000";"ESTAGIO A DOCENCIA I";"0";"";"";""
"59091";"EEC6001";"ESTAGIO A DOCENCIA II";"0";"";"";""
"59092";"TIN0045";"EIXO 2 - SAÚDE REPRODUTIVA";"10";"";"";""
"59093";"PPGD0103";"DOCENCIA NO ENSINO SUPERIOR";"60";"";"";""
"59094";"DLC0026";"TEORIAS DO TEXTO E DO DISCURSO";"30";"";"";""
"59095";"DLC0027";"TEXTO, DISCURSO E ENSINO DE LÍNGUAS";"30";"";"";""
"59096";"DLC0028";"GÊNEROS TEXTUAIS E ENSINO";"30";"";"";""
"59097";"DLC0029";"TIPOLOGIAS TEXTUAIS";"30";"";"";""
"59098";"DLC0030";"TEXTO NARRATIVO: ASPECTOS TEÓRICOS E METODOLÓGICOS";"30";"";"";""
"59099";"DLC0031";"TEXTO DESCRITIVO: ASPECTOS TEÓRICOS E METODOLÓGICOS";"30";"";"";""
"59100";"DLC0032";"TEXTO ARGUMENTATIVO: ASPECTOS TEÓRICOS E METODOLÓGICOS";"30";"";"";""
"59101";"DLC0033";"TEXTO EXPOSITIVO, INJUNTIVO E PREDITIVO: ASPECTOS TEÓRICOS E METODOLÓGICOS";"30";"";"";""
"59102";"DLC0034";"TEXTO MULTIMODAL E ENSINO";"30";"";"";""
"59103";"DLC0035";"HIPERTEXTO, GÊNEROS DIGITAIS E ENSINO";"30";"";"";""
"59104";"DLC0036";"LETRAMENTO E ENSINO";"30";"";"";""
"59105";"DLC0037";"TEXTOS ESPECIALIZADOS E ENSINO";"30";"";"";""
"59106";"DLC0038";"TEXTO COLOQUIAL E ENSINO";"30";"";"";""
"59107";"DLC0039";"RETEXTUALIZAÇÃO E ENSINO";"30";"";"";""
"59108";"DLC0040";"SEMINÁRIO DE PESQUISA";"30";"";"";""
"59109";"PPGT0022";"EXAME DE QUALIFICAÇÃO DE DOUTORADO";"0";"";"";""
"59110";"PPGT0023";"TESE DE DOUTORADO";"0";"";"";""
"59111";"PPGT0024";"EXAME DE PROFICIÊNCIA EM LÍNGUA INGLESA";"0";"";"";""
"59112";"PPGT0025";"EXAME DE PROFICIÊNCIA EM LÍNGUA FRANCESA";"0";"";"";""
"59113";"PPGT0026";"EXAME DE PROFICIÊNCIA EM LÍNGUA ESPANHOLA";"0";"";"";""
"59114";"PPGT0027";"EXAME DE QUALIFICAÇÃO DE MESTRADO";"0";"";"";""
"59115";"PPGT0028";"DISSERTAÇÃO DE MESTRADO";"0";"";"";""
"59116";"EAJ0815";"LÍNGUA PORTUGUESA III";"90";"( EAJ0834 ) ";"";""
"59117";"EAJ0816";"HISTÓRIA";"90";"";"";""
"59118";"EAJ0817";"HISTÓRIA III";"90";"";"";""
"59119";"EAJ0818";"ESTUDOS SÓCIO-FILOSÓFICOS";"60";"";"";""
"59120";"EAJ0819";"ESTUDOS SÓCIO-FILOSÓFICOS";"60";"";"";""
"59121";"EAJ0820";"ESTUDOS SÓCIO-FILOSÓFICOS";"60";"";"";""
"59122";"EAJ0821";"QUÍMICA";"60";"";"";""
"59123";"EAJ0822";"BIOLOGIA";"60";"( 331 ) ";"";""
"59124";"EAJ0823";"LÍNGUA PORTUGUESA";"90";"( 326 ) ";"";""
"59125";"EAJ0824";"DISCIPLINAS OPTATIVAS";"90";"";"";""
"59126";"EAJ0825";"FÍSICA II";"60";"";"";""
"59127";"EAJ0826";"FÍSICA III";"60";"";"";""
"59128";"EAJ0827";"LÍNGUA INGLESA II";"60";"";"";""
"59129";"EAJ0828";"LÍNGUA INGLESA III";"60";"";"";""
"59130";"EAJ0829";"QUÍMICA II";"60";"( 017 ) ";"";""
"59131";"EAJ0830";"QUÍMICA III";"60";"";"";""
"59132";"EAJ0831";"BIOLOGIA II";"90";"";"";""
"59133";"EAJ0832";"BIOLOGIA III";"90";"";"";""
"59134";"EAJ0833";"LÍNGUA PORTUGUESA II";"90";"";"";""
"59135";"EAJ0834";"LÍNGUA PORTUGUESA III";"90";"";"";""
"59136";"EAJ0835";"GEOGRAFIA II";"90";"";"";""
"59137";"EAJ0836";"GEOGRAFIA III";"90";"";"";""
"59138";"EAJ0837";"EDUCAÇÃO FÍSICA II";"60";"";"";""
"59139";"EAJ0838";"EDUCAÇÃO FÍSICA III";"60";"";"";""
"59140";"EAJ0839";"HISTÓRIA II";"60";"";"";""
"59141";"EAJ0840";"HISTÓRIA III";"60";"";"";""
"59142";"EAJ0841";"MATEMÁTICA II";"90";"";"";""
"59143";"EAJ0842";"MATEMÁTICA III";"90";"";"";""
"59144";"PCS3004";"DINÂMICAS REGIONAIS E NOVAS RURALIDADES";"60";"";"";""
"59147";"PCS2160";"SEMINÁRIO TEMÁTICO I";"60";"";"";""
"59148";"PCS2130";"TÓPICOS AVANÇADOS I";"30";"";"";""
"59149";"ENF3022";"ESTAGIO A DOCENCIA PARA MESTRANDOS";"0";"";"";""
"59150";"ENF3023";"ESTAGIO A DOCENCIA PARA DOUTORANDOS I";"0";"";"";""
"59151";"ENF3024";"ESTAGIO A DOCENCIA PARA DOUTORANDOS II";"0";"";"";""
"59176";"EEN0901";"SAÚDE E SOCIEDADE";"60";"";"";""
"59177";"EEN0902";"PROMOÇÃO DA SAÚDE E SEGURANÇA NO TRABALHO";"45";"";"";""
"59178";"EEN0903";"BIOSSEGURANÇA NAS AÇÕES DE SAÚDE";"30";"";"";""
"59179";"EEN0904";"PRESTAÇÃO DE PRIMEIROS SOCORROS";"45";"";"";""
"59180";"EEN0905";"INFORMÁTICA BÁSICA EM SAÚDE";"60";"";"";""
"59181";"EEN0906";"PROCESSO DO TRABALHO NA ODONTOLOGIA";"45";"";"";""
"59182";"EEN0907";"METODOLOGIA DO TRABALHO CIENTÍFICO";"60";"";"";""
"59183";"EEN0908";"SAÚDE COLETIVA";"30";"";"";""
"59184";"EEN0909";"ANATOMIA E FISIOLOGIA HUMANA";"45";"";"";""
"59185";"EEN0910";"PROCESSO SAÚDE-DOENÇA BUCAL";"30";"";"";""
"59186";"EEN0911";"SAÚDE BUCAL I";"30";"";"";""
"59187";"DEF1950";"AJUSTES FISIOLOGIA NEUROMUSCULAR E METABOLISMO ENERGÉTICO";"20";"";"";""
"59188";"DEF1951";"BASES CELULARES E MOLECULARES DA HIPERTROFIA MUSCULAR";"20";"";"";""
"59189";"EEN0912";"BIOSSEGURANÇA APLICADA À ODONTOLOGIA";"30";"";"";""
"59190";"DEF1952";"MEDIDAS E AVALIAÇÃO NO TREINAMENTO DE FORÇA";"20";"";"";""
"59191";"EEN0913";"MATERIAL, INSTRUMENTAL E EQUIPAMENTOS I";"60";"";"";""
"59192";"DEF1953";"BIOMECÂNICA E CINESIOLOGIA ARTICULAR I";"20";"";"";""
"59193";"EEN0914";"TÉCNICAS RESTAURADORAS I";"60";"";"";""
"59194";"DEF1954";"BIOMECÂNICA E CINESIOLOGIA ARTICULAR I";"20";"";"";""
"59195";"EEN0915";"ORGANIZAÇÃO DO TRABALHO EM SAÚDE BUCAL";"45";"";"";""
"59196";"DEF1955";"BIOMECÂNICA E CINESIOLOGIA ARTICULAR II";"20";"";"";""
"59198";"EEN0917";"MATERIAL, INSTRUMENTAL E EQUIPAMENTOS II";"30";"";"";""
"59199";"EEN0918";"TÉCNICAS RESTAURADORAS II";"45";"";"";""
"59200";"EEN0919";"PSICOLOGIA APLICADA À SAÚDE BUCAL";"30";"";"";""
"59201";"EEN0920";"ORGANIZAÇÃO DO TRABALHO EM SAÚDE BUCAL II";"60";"";"";""
"59202";"EEN0921";"PRÁTICA INTEGRADA EM SAÚDE BUCAL I";"90";"";"";""
"59203";"EEN0922";"REGISTROS E INFORMAÇÕES EM ODONTOLOGIA";"30";"";"";""
"59204";"DEF1956";"ANÁLISE CINESIOLÓGICA EM EXERCÍCIOS CONTRA RESISTIDOS";"20";"";"";""
"59205";"EEN0923";"TRABALHO DE CONCLUSÃO DE CURSO (TCC)";"30";"";"";""
"59206";"DEF1957";"METODOLOGIA DA PESQUISA E ESTATÍSTICA APLICADA À ÁREA DA SAÚDE";"20";"";"";""
"59207";"EEN0924";"PRÁTICA INTEGRADA EM SAÚDE BUCAL II";"150";"";"";""
"59208";"EEN0916";"SAÚDE BUCAL II";"60";"";"";""
"59209";"DEF1958";"AJUSTES FISIOLOGIA NEUROMUSCULAR E METABOLISMO ENERGÉTICO";"20";"";"";""
"59210";"DEF1959";"BASES CELULARES E MOLECULARES DA HIPERTROFIA MUSCULAR";"20";"";"";""
"59211";"DEF1960";"BIOMECÂNICA E CINESIOLOGIA ARTICULAR I";"20";"";"";""
"59212";"DEF1961";"BIOMECÂNICA E CINESIOLOGIA ARTICULAR I";"20";"";"";""
"59213";"DEF1962";"BIOMECÂNICA E CINESIOLOGIA ARTICULAR II";"20";"";"";""
"59214";"DEF1963";"ANÁLISE CINESIOLÓGICA EM EXERCÍCIOS CONTRA RESISTIDOS";"20";"";"";""
"59215";"DEF1964";"PRINCÍPIOS DO TREINAMENTO E PERIODIZAÇÃO APLICADO AO TREINAMENTO DE FORÇA";"20";"";"";""
"59216";"DEF1965";"MEDIDAS E AVALIAÇÃO NO TREINAMENTO DE FORÇA";"20";"";"";""
"59217";"DEF1966";"METODOLOGIA DA PESQUISA E ESTATÍSTICA APLICADA À ÁREA DA SAÚDE";"20";"";"";""
"59218";"DEF1967";"MÉTODOS DE TREINAMENTO RESISTIDO PARA ALUNOS INICIANTES E INTERMEDIÁRIOS";"20";"";"";""
"59219";"DEF1968";"MÉTODOS DE TREINAMENTO RESISTIDO PARA ALUNOS AVANÇADOS";"20";"";"";""
"59220";"DEF1969";"TREINAMENTO RESISTIDO NA INFÂNCIA E ADOLESCÊNCIA: RISCOS, BENEFÍCIOS E PRESCRIÇÃO";"20";"";"";""
"59221";"DEF1970";"NUTRIÇÃO ESPORTIVA APLICADA AO TREINAMENTO DE FORÇA";"20";"";"";""
"59222";"DEF1971";"TREINAMENTO DE FORÇA PARA IDOSOS: RISCOS, BENEFÍCIOS E PRESCRIÇÃO";"20";"";"";""
"59223";"DEF1972";"TREINAMENTO DE FORÇA EM CONDIÇÕES CLÍNICAS ESPECIAIS";"20";"";"";""
"59224";"DEF1973";"TREINAMENTO DA FORÇA NO ESPORTE (INDIVIDUAIS E COLETIVOS) E SUAS PARTICULARIDADES";"20";"";"";""
"59225";"DEF1974";"TREINAMENTO DE FORÇA, POTÊNCIA E VELOCIDADE MUSCULAR NO ESPORTE";"20";"";"";""
"59226";"DEF1975";"TREINAMENTO FUNCIONAL";"20";"";"";""
"59227";"DEF1976";"SEMINÁRIO DE APRESENTAÇÃO DOS TRABALHOS DE CONCLUSÃO DE CURSO";"20";"";"";""
"59228";"EAJ0844";"FÍSICA III";"108";"";"";""
"59229";"EAJ0845";"BIOLOGIA III";"108";"";"";""
"59230";"EAJ0846";"MATEMÁTICA III";"108";"";"";""
"59231";"EAJ0847";"QUÍMICA III";"72";"";"";""
"59232";"EAJ0848";"EDUCAÇÃO FÍSICA III";"72";"";"";""
"59233";"EAJ0849";"LÍNGUA INGLESA III";"72";"";"";""
"59234";"EAJ0850";"GEOGRAFIA III";"72";"";"";""
"59235";"EAJ0851";"HISTÓRIA III";"72";"";"";""
"59236";"CIV1760";"CEST101	Introdução à Engenharia de Segurança do Trabalho";"20";"";"";""
"59237";"CIV1761";"CEST102	Legislação e Normas Técnicas";"20";"";"";""
"59238";"CIV1762";"CEST201	Prevenção e Controle de Riscos em Máquinas e Equipamentos";"30";"";"";""
"59239";"DEF0077";"CAPOEIRA";"60";"";"";""
"59240";"EAJ0852";"APICULTURA";"60";"";"";""
"59241";"EAJ0853";"AVICULTURA";"60";"";"";""
"59242";"EAJ0854";"TECNOLOGIA DE CEREAIS";"90";"";"";""
"59243";"EAJ0855";"AQUICULTURA";"60";"";"";""
"59244";"EAJ0856";"AVICULTURA";"60";"";"";""
"59245";"EAJ0857";"CAPRINOVINOCULTURA";"60";"";"";""
"59246";"EAJ0858";"ECONOMIA E ADMINISTRAÇÃO RURAL";"60";"";"";""
"59247";"EAJ0859";"SUINOCULTURA";"60";"";"";""
"59252";"DECM0005";"FORMAÇÃO EM PESQUISA I";"15";"";"";""
"59253";"DECM0006";"FORMAÇÃO EM PESQUISA II";"15";"";"";""
"59254";"DECM0100";"TESE DE DOUTORADO";"0";"";"";""
"59255";"DECM0101";"EXAME DE QUALIFICAÇÃO DE DOUTORADO";"0";"";"";""
"59256";"DECM0102";"EXAME DE PROFICIENCIA EM LINGUA INGLESA";"0";"";"";""
"59257";"DECM0103";"EXAME DE PROFICIENCIA EM LINGUA ESPANHOLA";"0";"";"";""
"59258";"DECM0104";"EXAME DE PROFICIENCIA EM LINGUA FRANCESA";"0";"";"";""
"59259";"DECM0105";"ESTAGIO A DOCENCIA I";"0";"";"";""
"59260";"DECM0106";"ESTAGIO A DOCENCIA II";"0";"";"";""
"59261";"PSC0037";"TÓPICOS ESPECIAIS EM ANÁLISE DE DADOS";"30";"";"";""
"59262";"ECL0051";"PLANEJAMENTO SISTEMÁTICO DE CONSERVAÇÃO";"45";"";"";""
"59265";"MSS0041";"ESTÁGIO DOCÊNCIA";"0";"";"";""
"59266";"PFA0009";"COMPUTAÇÃO GRÁFICA E ARTE";"60";"";"";""
"59267";"PFA0010";"O VÍDEO NA ESCOLA";"60";"";"";""
"59268";"DECM0007";"FORMAÇÃO EM PESQUISA III";"15";"";"";""
"59269";"DECM0008";"FORMAÇÃO EM PESQUISA IV";"15";"";"";""
"59270";"DECM0009";"FORMAÇÃO EM PESQUISA V";"15";"";"";""
"59271";"DECM0010";"FORMAÇÃO EM PESQUISA VI";"15";"";"";""
"59272";"DECM0011";"TENDÊNCIAS ATUAIS NAS PESQUISAS EM ENSINO DE BIOLOGIA";"30";"";"";""
"59273";"DECM0012";"EDUCAÇÃO PARA O DESENVOLVIMENTO SUSTENTÁVEL";"30";"";"";""
"59274";"DECM0013";"HISTÓRIA DA MATEMÁTICA E ENSINO";"30";"";"";""
"59275";"DECM0014";"A PESQUISA EM ENSINO DE CIÊNCIAS: FONTE E ANÁLISE CRÍTICA";"30";"";"";""
"59276";"DECM0015";"TÓPICOS DE FILOSOFIA DA CIÊNCIA";"30";"";"";""
"59277";"DECM0016";"DIDÁTICA DO ENSINO DE CIÊNCIAS E MATEMÁTICA";"60";"";"";""
"59278";"DECM0017";"CULTURA E ENSINO DE CIÊNCIAS E MATEMÁTICA";"30";"";"";""
"59279";"DECM0018";"TÓPICOS DE EDUCAÇÃO MATEMÁTICA";"30";"";"";""
"59280";"DECM0019";"ARGUMENTAÇÃO E O ENSINO DE CIÊNCIAS";"30";"";"";""
"59281";"NEU0049";"BIOLOGIA MOLECULAR NAS NEUROCIÊNCIAS";"60";"";"";""
"59282";"AMI0093";"EIXO3-FI- ALTA COMPLEXIDADE EM FISIOTERAPIA NEOPEDIÁTRICA";"45";"";"";""
"59283";"CFL0003";"ESTAGIO A DOCENCIA";"0";"";"";""
"59284";"GEOPROF0001";"TEORIA E MÉTODO APLICADOS AO ENSINO DE GEOGRAFIA";"60";"";"";""
"59285";"PPGFST0018";"INTRODUCTION TO HEALTH RESEARCH METHODOLOGY";"30";"";"";""
"59286";"PPGP0039";"PLANEJAMENTO NA GESTÃO PÚBLICA";"30";"";"";""
"59287";"PPGP0040";"TÓPICOS ESPECIAIS EM GESTÃO PÚBLICA IV";"15";"";"";""
"59308";"GEOPROF0002";"A GEOGRAFIA NO ESPAÇO ESCOLAR";"60";"";"";""
"59309";"GEOPROF0003";"METODOLOGIA DO ENSINO DE GEOGRAFIA";"60";"";"";""
"59310";"GEOPROF0004";"ORIENTAÇÃO DE ESTUDOS I";"0";"";"";""
"59311";"GEOPROF0005";"ORIENTAÇÃO DE ESTUDOS II";"0";"";"";""
"59312";"GEOPROF0006";"ORIENTAÇÃO DE ESTUDOS III";"0";"";"";""
"59313";"GEOPROF0007";"COLÓQUIO TEMÁTICO";"0";"";"";""
"59315";"GEOPROF0008";"EXAME DE QUALIFICAÇÃO";"0";"";"";""
"59318";"GEOPROF0009";"DISSERTAÇÃO DE MESTRADO";"0";"";"";""
"59319";"GEOPROF0010";"CARTOGRAFIA ESCOLAR";"60";"";"";""
"59320";"GEOPROF0011";"AVALIAÇÃO NO PROCESSO DE APRENDIZAGEM EM GEOGRAFIA";"60";"";"";""
"59321";"GEOPROF0012";"MATERIAL DIDÁTICO E ENSINO DE GEOGRAFIA";"60";"";"";""
"59322";"GEOPROF0014";"TECNOLOGIA, INFORMAÇÃO E COMUNICAÇÃO E ENSINO DE GEOGRAFIA";"60";"";"";""
"59323";"GEOPROF0013";"O ESPAÇO GEOGRÁFICO NA CONTEMPORANEIDADE";"60";"";"";""
"59324";"GEOPROF0015";"PODER, ESTADO E INSTITUIÇÕES";"60";"";"";""
"59325";"GEOPROF0016";"GEOGRAFIA, AMBIENTE E SOCIEDADE";"60";"";"";""
"59326";"GEOPROF0017";"GEOGRAFIA E RELAÇÕES ÉTNICO-RACIAIS";"60";"";"";""
"59327";"AMI0094";"GESTÃO EM FARMÁCIA HOSPITALAR";"15";"";"";""
